iterID,x1,x2,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
8,-0.018472260134932972,-0.012445667842167829,0.6480339905496731,0.6158689720501487,0.6480165710107535,0.0014259298013564751,0.01496313069947064,0.615864224549139,0.0005805969356379316,0.05544653217532414,0.3233150337585756
8,-0.07293048401104318,-0.07691722389600253,0.7056988675019642,0.5503646931508965,0.7056850414760433,0.0003260597715169312,0.20062062744182185,0.5503584937502871,0.001069490557646433,-0.17822930720751629,0.3233150337585756
8,0.2879121169947658,0.262784058406881,0.31143588916353426,0.8549607449133249,0.3114658534840194,0.0,-1.0685260487207415,0.8549493416600633,0.0005208537141954553,0.9083248184491595,0.3233150337585756
8,-0.2782202161965899,-0.2990063611455043,0.8623626493920629,0.29565686821771087,0.8623656402906701,0.0011102122722605108,0.7050371227869618,0.29565575782219544,0.0008112122563786071,-1.0868196684671148,0.3233150337585756
9,0.05718607906805273,0.013370119967360594,0.5949186930654773,0.6682025349777203,0.5949223654375267,0.00443472323745549,-0.15703851461512386,0.6682029867254238,0.0,0.25809423341934234,0.3262656434431589
9,-0.34435918719054404,-0.34492590425233605,0.8905572233383532,0.23107420114430666,0.8905510462908728,0.0037457758876752343,0.8279270135171828,0.23111475237442713,0.0013375965764618114,-1.3467291402821502,0.3262656434431589
9,0.3485757602031869,0.3493506758602889,0.22627125378668245,0.892532627245695,0.22624576811264274,0.00238128248184171,-1.3853825925507408,0.8925466513415238,0.0007015110496425428,1.0817996741579918,0.3262656434431589
9,-0.4323772662720229,-0.4313782278186826,0.9253221694100617,0.14058430194129556,0.9253238742398568,0.0014280135491239576,0.9437819324193697,0.14054082671258994,0.0008768496958621621,-1.6792824819794987,0.3262656434431589
10,0.2142141231446395,0.21448847941267246,0.3846819335167564,0.8169818650780758,0.38467571227739966,0.0,-0.8687914608453866,0.8169823561333642,0.0,0.8287093271192134,0.32811425094658775
10,-0.6675796132309042,-0.6332062332716566,0.9749329654278697,0.0069990795399613726,0.9749107936605175,0.0,1.1099847216682974,0.007043953181594453,0.0037902224055510374,-2.0788330204704835,0.32811425094658775
10,0.5168929767689994,0.49060799087122886,0.07969764629446296,0.9467467307909883,0.07988741768359398,0.0,-1.8906009687416372,0.9467143834103093,0.002027462500579036,1.2944254380872735,0.32811425094658775
10,0.6415440147518843,0.699309568303562,0.0043497850330244114,0.9775590063161925,0.0008285031868027204,0.007085491134532709,-2.155647730542114,0.977319459666011,0.01026519198043672,1.4042925032126732,0.32811425094658775
