2.188607476489833337e-01,8.102700000000001568e-01
3.148395123737317558e-01,3.826200000000002377e-01
3.778052168061132865e-01,2.925300000000012890e-01
3.951433708510600495e-01,5.722200000000003950e-01
3.886396814474876171e-01,6.158999999999995589e-01
3.295735452815393152e-01,4.909800000000011377e-01
2.650953518987065882e-01,2.447100000000007602e-01
2.801659536418075191e-01,6.677400000000015545e-01
5.014044893543562198e-01,8.848200000000007170e-01
4.035429485350063850e-01,7.373700000000021904e-01
3.779203650882171917e-01,1.610400000000002385e-01
5.463188626149680927e-01,4.847999999999998144e-02
4.500230735968345219e-01,1.126499999999999863e-01
5.766768876068406602e-01,3.245999999999999580e-02
3.007626977090561704e-01,1.782900000000004204e-01
4.281127007163332832e-01,1.166100000000000469e-01
3.940662086656375740e-01,6.537900000000033129e-01
6.129173442736562949e-01,1.469999999999999953e-02
6.387934339263826589e-01,1.473000000000000524e-02
5.950018722661638559e-01,2.351999999999999577e-02
5.389072587858217966e-01,3.776999999999999802e-02
6.442952704505917616e-01,1.547999999999999897e-02
4.996913382012724836e-01,5.588999999999999524e-02
7.214126031530889716e-01,3.000000000000000496e-03
4.966091463999035005e-01,2.113200000000003964e-01
3.346461578417156968e-01,1.243500000000001410e-01
3.945319605342106906e-01,1.398000000000001186e-01
1.139492061193008027e-01,5.303700000000002301e-01
3.648390245602061710e-01,2.622000000000007103e-01
3.028004243243037075e-01,4.094400000000020801e-01
-5.616070742266306842e-02,3.966599999999997350e-01
3.352256816578921272e-01,7.995600000000010477e-01
2.668708300047468174e-01,2.451300000000011248e-01
1.519274733740775818e-01,6.261000000000024324e-01
2.360303566327958957e-01,6.374400000000012279e-01
2.127312198368926655e-01,3.700200000000027356e-01
5.479205078073107194e-01,1.028699999999999615e-01
1.980964856056898205e-01,2.223900000000008370e-01
5.779651272428075748e-01,4.475999999999998036e-02
4.781570045411634440e-01,9.146999999999996800e-02
2.930446186826451416e-01,8.611200000000011068e-01
2.979030970963524316e-01,5.115000000000030633e-01
5.156606177697192761e-01,5.786999999999998395e-02
4.499546997177490404e-01,1.325700000000000489e-01
4.894966234184791598e-01,1.353300000000000614e-01
5.931542779689040756e-01,1.068000000000000026e-02
4.073052650949253728e-01,1.847400000000010978e-01
4.538617906487600884e-01,1.507470000000002308e+00
6.513087776631955039e-01,1.979999999999999989e-03
6.633327270375624085e-01,6.900000000000001835e-04
5.918731590883591354e-01,2.468999999999999320e-02
5.127650358885278425e-01,5.375999999999999529e-02
2.637888264605490196e-01,4.614000000000024748e-01
6.206410040809663409e-01,1.409999999999999795e-03
-9.611999585922604032e-04,3.826200000000001267e-01
4.059706436583566114e-01,4.249200000000019628e-01
4.020837440344623426e-01,2.039100000000008128e-01
3.700814964837567667e-01,1.693200000000006367e-01
4.183808062223181579e-01,1.603800000000001336e-01
3.763560402401180394e-01,2.983500000000016694e-01
3.323707584745216881e-01,1.875300000000006129e-01
2.038106124287972221e-01,4.371900000000011333e-01
3.514620378215710383e-01,6.525900000000013357e-01
2.113290032851582179e-01,6.231600000000016015e-01
4.117047367670108593e-01,2.223600000000014731e-01
1.283956175743259653e-01,3.555900000000015160e-01
1.626508612464392378e-01,7.383000000000010665e-01
3.553861581494870414e-01,2.173800000000007671e-01
7.288233281208205128e-01,2.519999999999998977e-02
3.728591281508338295e-01,2.002500000000009828e-01
4.784359891140650967e-01,9.335999999999998467e-02
1.714295531793597060e-01,8.853900000000011206e-01
5.700256760182839111e-01,6.104999999999998622e-02
4.918729069607132853e-01,9.578999999999998627e-02
5.070229312905376595e-01,1.118399999999999950e-01
5.454068205376998435e-01,9.449999999999997291e-02
3.401397613947662046e-01,7.291200000000014336e-01
3.594910264446473658e-01,1.764000000000010837e-01
6.118861907384477439e-01,2.246999999999998998e-02
5.936505510735377023e-01,1.500000000000000031e-03
2.666210305973564787e-01,3.432299999999999240e-01
2.974799583754796362e-01,2.558400000000006225e-01
4.083910063601405294e-01,2.090700000000015324e-01
4.754765705789101848e-01,4.995900000000018104e-01
3.819542197949914453e-01,4.126800000000010460e-01
2.588704832855706628e-01,5.410800000000005605e-01
6.342469980261180584e-01,2.010000000000000068e-03
3.127388805706635133e-01,4.076400000000008350e-01
1.511771663011028388e-01,7.412700000000006506e-01
3.656169765329269628e-01,8.139600000000004609e-01
2.946409213685249884e-01,3.411900000000021027e-01
3.498271129487439124e-01,2.183100000000008090e-01
3.765377427258205234e-01,1.577400000000001579e-01
1.997298041408046287e-01,6.740400000000016378e-01
3.325722802169873149e-01,1.938000000000005274e-01
4.479612591861688586e-01,9.477000000000000701e-02
4.005137949969257427e-01,6.729000000000010528e-01
6.536368033557203860e-01,2.490000000000000459e-03
5.648550878648193052e-01,8.939999999999997948e-02
3.787381870665635919e-01,1.995600000000009311e-01
5.194489545100750005e-01,6.932999999999997498e-02
5.313737874803077244e-01,1.380000000000003446e-01
4.674523484609246493e-01,1.242300000000000210e-01
5.245925239484989788e-01,8.529000000000000470e-02
5.501472298905950575e-01,7.301999999999997382e-02
5.283994011304278260e-01,4.356000000000000150e-02
6.021486839999590224e-01,6.605999999999999373e-02
5.175257492317955066e-01,1.488360000000003236e+00
5.794564581255235991e-01,1.809000000000000538e-02
6.604328687745044668e-01,1.380000000000000367e-03
4.464537169491779034e-01,3.672000000000001929e-01
2.311740852510645039e-01,4.013100000000004997e-01
4.834971344595200282e-01,6.290999999999997983e-02
1.110625401198810924e-01,2.358300000000004837e-01
5.934609036149510741e-01,6.179999999999999730e-03
4.294961553484928918e-01,2.674800000000010503e-01
1.894959194333680763e-01,3.283500000000010299e-01
2.772297639836049377e-01,5.384100000000003883e-01
3.740839853272626692e-01,2.288400000000007095e-01
3.701926509071363225e-01,1.873800000000005739e-01
1.350890087509811488e-01,6.470400000000010587e-01
5.528387518877044826e-01,6.656999999999999029e-02
4.056494390818554119e-01,4.295700000000017837e-01
2.294585151878645868e-01,6.408000000000007024e-01
6.155688866503293832e-01,3.779999999999999940e-03
2.249817412511628811e-01,7.735500000000010701e-01
4.927138613710461690e-01,9.672000000000000042e-02
2.665593848877682581e-01,9.077400000000008795e-01
3.724213658675044059e-01,1.713000000000004519e-01
3.364777237068471982e-01,8.001900000000020663e-01
6.427621351185650589e-01,7.481999999999996986e-02
4.443252697001796037e-01,1.998900000000009558e-01
4.388305580406161033e-01,9.347999999999988263e-02
4.418657263801089585e-01,1.406100000000000960e-01
4.930337374715729748e-01,1.028700000000000031e-01
4.184992666800728123e-01,1.295700000000001573e-01
5.894717766757504585e-01,5.624999999999998057e-02
4.283789823834711075e-01,1.266000000000000181e-01
4.124868638608533700e-01,1.279200000000000614e-01
5.928365802981133692e-01,2.246999999999998998e-02
5.534759804875764022e-01,2.064000000000000209e-02
6.061661397041107069e-01,2.100000000000000304e-03
3.257911175405159843e-01,3.924300000000007227e-01
4.881268145396772118e-01,6.398999999999999133e-02
2.657340250932771486e-01,4.804500000000009874e-01
3.734975811090882059e-01,3.827100000000005497e-01
3.474331039485543116e-01,1.518000000000001293e-01
5.400329866787403343e-01,4.979999999999998317e-02
3.259599327774446165e-01,2.450100000000006439e-01
4.533347857201091569e-01,1.255500000000000782e-01
4.553016919456853162e-01,8.255700000000000260e-01
3.308399057498867535e-01,2.659200000000014330e-01
2.496629035157996723e-01,7.629000000000012438e-01
3.606332474302702540e-01,2.176800000000007895e-01
1.829441774251710229e-01,3.791100000000018344e-01
3.743818250984988771e-01,6.328800000000001091e-01
4.579187596652715686e-01,1.346100000000007013e-01
