iterID,x1,x2,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
8,0.5079034274826064,0.2582439797426071,-0.996984674563518,-3.067257569002363,-0.9969563826748769,0.0,-0.700801060134836,-3.125189458024968,0.02282102865209454,-1.4554513133035698,19.358464241194504
8,0.5450451679457792,0.1873752021753279,-1.0412054805067923,-1.7084762127069593,-1.0410931140032846,0.02014961265726019,-0.7691612069393159,-1.7030289474142921,0.05347085922710485,-0.15851482199002476,19.358464241194504
8,0.5203230712596918,0.23693099276629206,-1.017697831950402,-2.747472040185463,-1.0176950812839816,0.0,-0.7329217097340006,-2.74945317217164,0.0017396465690254048,-1.1127993435729877,19.358464241194504
8,0.5245039450965644,0.22665410619987988,-1.0248566611826853,-2.509792572071484,-1.024859754902362,0.00568917474607779,-0.7440185473478778,-2.508225002014443,0.0036657035340974535,-0.8928117864193155,19.358464241194504
9,0.502032847387414,0.25130824982234273,-0.9958376962440689,-3.1265026665465765,-0.9958338677368042,0.017283798702035884,-0.6339317228994332,-3.1238177882662095,0.0026014864721771347,-1.358706961935468,19.427318809107472
9,0.538813114503168,0.17394812189137784,-1.0454774803382907,-1.4265219764236543,-1.045487927907302,0.03037990403990417,-0.7132228329210193,-1.4285026840590465,0.0179514651336885,0.19481546613464573,19.427318809107472
9,0.5277946760220823,0.2188206817541279,-1.0296286347341643,-2.335866845974276,-1.029627213330616,0.0061617609708407425,-0.6878953237464884,-2.336359221267862,0.0034524968197651752,-0.637109813433689,19.427318809107472
9,0.5126958838994726,0.2465507070492705,-1.0078743362759788,-3.0128100531365853,-1.0078743753686485,0.03636199953439906,-0.6531588558282237,-3.0130596372189933,0.0006306264217830547,-1.2572123953404883,19.427318809107472
10,0.4995166590590119,0.24961816827747071,-0.9939315240962779,-3.1289450696779273,-0.9939295311231835,0.028601536719472527,-0.579896448252839,-3.127752606840721,0.0018231860252746358,-1.2899153414978173,19.43716931005998
10,0.5385067326276097,0.18469056090308045,-1.0432050271303617,-1.6464006220110448,-1.0432229899403058,0.0,-0.6611237664474174,-1.6483005510551147,0.009489501849239964,0.07215248414058806,19.43716931005998
10,0.5207899362518625,0.2328038963170819,-1.0202147119766225,-2.669201991282923,-1.0202178844292238,0.011228597783162804,-0.6232152270531515,-2.667868821538679,0.0018645438864594,-0.8665201357910064,19.43716931005998
10,0.524092993368457,0.22377388113908775,-1.0261811773191574,-2.4626310474045603,-1.026186353801513,0.025621845329701985,-0.6330502593773417,-2.4613427883713257,0.0014239256793889498,-0.6763805068426336,19.43716931005998
